listing_key,oof_prob,credit_score_computed
175765,0.077255,559
414980,0.04563,575
430790,0.055655,569
146887,0.080567,557
305900,0.061253,566
185822,0.067597,563
443390,0.12785,543
198944,0.063692,565
375339,0.123026,544
447010,0.08499,556
430846,0.052626,571
130854,0.037657,581
116507,0.063541,565
313135,0.078055,558
131459,0.040329,579
147731,0.074113,560
275532,0.17652,532
448318,0.092118,553
445550,0.049677,572
451620,0.051357,571
430133,0.041616,578
275630,0.086324,555
159153,0.05022,572
151183,0.043681,576
195236,0.100322,550
176184,0.110587,547
409444,0.044535,576
218096,0.021129,598
363874,0.073808,560
292108,0.061382,566
111864,0.028559,589
224826,0.045673,575
114581,0.058536,567
298325,0.08978,554
353975,0.041073,578
344715,0.050342,572
352659,0.02069,598
270671,0.03025,587
368350,0.065536,564
395413,0.123044,544
259449,0.183075,530
364221,0.076781,559
104217,0.06959,562
296690,0.082166,557
266138,0.048667,573
108698,0.271074,516
248030,0.043061,577
273872,0.070471,562
251094,0.104194,549
296752,0.207207,526
236745,0.055818,569
197537,0.06699,563
193392,0.086465,555
333800,0.030184,587
348619,0.062888,565
176332,0.079149,558
147899,0.031769,586
111466,0.092565,553
273631,0.100849,550
287938,0.191693,529
268420,0.056022,569
146197,0.195624,528
252084,0.064474,564
366894,0.068487,562
351315,0.080109,558
313644,0.01836,602
276650,0.030938,587
260385,0.082904,556
353447,0.022028,597
240989,0.100784,550
224083,0.061489,566
238341,0.054169,570
369387,0.03692,581
297287,0.104534,549
240568,0.026122,592
184730,0.241226,520
353060,0.045527,575
201041,0.021975,597
406393,0.082063,557
357529,0.138012,540
250069,0.175313,532
106007,0.059067,567
413153,0.098449,551
325929,0.129233,542
369570,0.090477,554
273712,0.022962,595
244912,0.059133,567
216155,0.106817,548
333359,0.164591,534
266743,0.051833,571
302543,0.045326,575
254118,0.143163,539
189538,0.054037,570
298269,0.082741,557
381022,0.111771,547
270017,0.064167,564
295884,0.134492,541
375644,0.075914,559
433407,0.098729,551
379552,0.131344,542
205468,0.109282,548
245950,0.057993,568
368101,0.048195,573
435399,0.090706,554
190191,0.137499,540
381403,0.162228,534
295079,0.166154,534
145618,0.095218,552
451404,0.099922,551
308601,0.035991,582
295356,0.09502,552
377139,0.132874,541
128988,0.026856,591
269075,0.090504,554
138984,0.106239,549
330361,0.163778,534
284649,0.0135,611
381551,0.042558,577
398640,0.161054,535
119473,0.049057,573
358517,0.042886,577
293251,0.05238,571
270032,0.066421,563
280888,0.104352,549
211149,0.089361,554
297869,0.079991,558
246967,0.08856,554
196688,0.056839,568
133854,0.042914,577
276930,0.049075,573
193737,0.098024,551
419116,0.02413,594
152411,0.141443,539
110538,0.045173,575
278334,0.047594,574
384435,0.157345,536
277252,0.039685,579
274854,0.078504,558
437027,0.054478,569
190645,0.052799,570
396280,0.043453,576
452227,0.050188,572
185443,0.07285,561
288438,0.009521,621
319375,0.037265,581
370777,0.081626,557
413698,0.08543,556
124515,0.07743,559
380730,0.024765,593
165900,0.098764,551
130813,0.128448,542
309494,0.181011,531
384634,0.083388,556
105238,0.038272,580
189784,0.031632,586
229964,0.05105,571
374924,0.025676,592
263419,0.124618,543
377404,0.085118,556
208969,0.088778,554
432923,0.047634,574
163303,0.078026,558
110521,0.027321,590
359637,0.048868,573
228733,0.10518,549
340252,0.078534,558
174678,0.219861,524
373700,0.073906,560
131414,0.073857,560
394809,0.018799,601
375645,0.174197,532
244757,0.146982,538
329980,0.091753,553
270234,0.05213,571
240459,0.079335,558
392153,0.059847,567
303775,0.065654,564
300614,0.2196,524
117023,0.041252,578
239431,0.038091,580
206352,0.099964,551
374299,0.083144,556
294441,0.099409,551
310083,0.051953,571
339028,0.046892,574
224049,0.097804,551
217043,0.061458,566
273651,0.035829,582
268215,0.115049,546
277141,0.098886,551
277641,0.059269,567
333971,0.03997,579
190438,0.079403,558
370526,0.026266,591
358141,0.03568,582
411362,0.103311,549
382809,0.116927,545
352394,0.071516,561
409248,0.032912,585
149047,0.051115,571
240286,0.055965,569
209450,0.032465,585
345669,0.075298,559
428986,0.085306,556
122908,0.166804,534
350432,0.177859,531
248044,0.149622,537
169721,0.107552,548
136802,0.030179,587
416165,0.09992,551
375793,0.02112,598
169848,0.067371,563
415805,0.031094,586
399990,0.041152,578
228222,0.061354,566
301657,0.047353,574
268045,0.045797,575
106895,0.032488,585
370477,0.182086,530
212003,0.160698,535
335413,0.131172,542
336924,0.134533,541
305648,0.047969,573
263195,0.113039,547
353953,0.071213,561
434798,0.081156,557
180667,0.042968,577
326317,0.190686,529
307823,0.086437,555
163259,0.059083,567
270399,0.069853,562
173817,0.236425,521
240205,0.012254,614
253059,0.082039,557
252194,0.056316,568
200192,0.035949,582
378795,0.060198,566
424066,0.056592,568
389367,0.041353,578
375647,0.032338,585
104000,0.055585,569
145828,0.081717,557
444336,0.09936,551
285834,0.034913,583
147076,0.074761,560
239336,0.080571,557
181228,0.035486,582
390855,0.050295,572
255846,0.117645,545
303571,0.035447,582
336107,0.156841,536
271897,0.174405,532
195700,0.098219,551
444254,0.053966,570
436014,0.0326,585
425259,0.163548,534
298876,0.091068,554
383078,0.028228,589
290807,0.092407,553
435599,0.065491,564
348819,0.064,565
450451,0.019886,600
381066,0.122981,544
342718,0.100573,550
246495,0.222271,523
360013,0.036122,582
302851,0.111118,547
388434,0.028922,589
301896,0.043079,577
162625,0.036301,582
207578,0.045844,575
256629,0.075192,560
367221,0.054503,569
121324,0.199263,527
418394,0.04265,577
123143,0.040784,578
235381,0.109137,548
361744,0.0415,578
342550,0.261304,517
447901,0.078009,558
224103,0.090651,554
127441,0.039389,579
174608,0.041701,578
246898,0.071773,561
416395,0.033902,584
149177,0.062269,565
180375,0.046002,575
323113,0.043804,576
425481,0.048025,573
247119,0.065389,564
274207,0.057422,568
143621,0.08029,557
266572,0.068223,563
193490,0.067092,563
341147,0.046293,574
341227,0.086773,555
443523,0.07987,558
397486,0.06617,564
358888,0.048336,573
396138,0.085437,556
422702,0.06168,566
174300,0.066043,564
132101,0.172755,532
304867,0.096531,552
390935,0.030451,587
331764,0.032663,585
263376,0.119699,545
407868,0.178536,531
324898,0.070733,561
322197,0.047792,573
374482,0.02195,597
269307,0.121443,544
280475,0.040628,578
443827,0.096481,552
446289,0.145296,538
157348,0.047777,573
165347,0.10149,550
189341,0.085074,556
157280,0.117587,545
196638,0.056039,569
400125,0.053167,570
238921,0.051007,571
258621,0.013331,611
106222,0.069472,562
247543,0.097016,551
260472,0.11155,547
152521,0.035865,582
221709,0.020935,598
157773,0.096642,552
330784,0.122785,544
293749,0.058038,568
295538,0.098481,551
290011,0.122948,544
124211,0.028561,589
348961,0.089675,554
221964,0.08041,557
328319,0.036057,582
360629,0.054944,569
168763,0.090492,554
345662,0.052859,570
426302,0.027178,590
385203,0.161984,535
366963,0.114617,546
450300,0.024483,593
274636,0.068102,563
293067,0.103973,549
265706,0.082599,557
162651,0.051512,571
335954,0.043298,576
392664,0.037067,581
277741,0.03455,583
441818,0.118075,545
154553,0.038345,580
148055,0.043435,576
204525,0.110764,547
451730,0.095333,552
188965,0.092868,553
189382,0.063665,565
309332,0.116635,546
237051,0.033797,584
446340,0.132658,541
164099,0.048773,573
334318,0.07881,558
187979,0.058863,567
348005,0.177042,531
230530,0.106477,549
304145,0.044438,576
318175,0.208605,526
386712,0.127731,543
259435,0.032843,585
435039,0.014209,609
399270,0.10302,550
105162,0.080676,557
178768,0.078842,558
416091,0.152549,537
413740,0.081776,557
151400,0.041177,578
182044,0.064698,564
454359,0.017321,604
206036,0.04219,577
300615,0.122207,544
427805,0.024926,593
225490,0.050707,572
211701,0.02133,598
381311,0.026408,591
264216,0.060618,566
440348,0.081457,557
397946,0.109733,548
449553,0.123709,544
153918,0.120352,545
119103,0.112384,547
447369,0.069779,562
210987,0.046419,574
281358,0.106426,549
209030,0.045698,575
306654,0.075679,559
144401,0.066126,564
270211,0.051995,571
340257,0.071489,561
381668,0.121916,544
373818,0.129594,542
241937,0.118743,545
372409,0.119828,545
368910,0.112225,547
243141,0.045722,575
208729,0.088728,554
287232,0.181711,531
282309,0.077255,559
329238,0.03925,579
210954,0.040519,578
316303,0.185199,530
282863,0.14537,538
210909,0.065046,564
230257,0.054189,570
103638,0.040757,578
245751,0.102206,550
148551,0.034538,583
128281,0.052161,571
270551,0.041033,578
342849,0.060218,566
436349,0.254238,518
131722,0.072432,561
439698,0.116389,546
103501,0.269048,516
306892,0.033775,584
402996,0.064521,564
223055,0.102335,550
126065,0.048835,573
412743,0.089382,554
173803,0.049035,573
274735,0.043821,576
320299,0.055114,569
292103,0.166277,534
120544,0.05688,568
198364,0.035554,582
251290,0.045388,575
374678,0.019764,600
130175,0.043887,576
419190,0.089261,554
335724,0.071372,561
142220,0.056311,568
445921,0.061385,566
441698,0.059429,567
313929,0.052594,571
218683,0.028524,589
230589,0.031683,586
375387,0.064363,564
364870,0.099268,551
303009,0.072027,561
415696,0.041838,577
152453,0.080819,557
263654,0.129274,542
369949,0.03176,586
207728,0.067485,563
431795,0.076345,559
247195,0.037323,581
192787,0.120409,545
442844,0.151093,537
111789,0.114684,546
286017,0.105786,549
279759,0.0898,554
192263,0.080143,558
401335,0.048202,573
134066,0.185744,530
335462,0.060626,566
411738,0.083867,556
272232,0.048519,573
301627,0.051748,571
423589,0.196547,528
378397,0.066763,563
395522,0.308782,510
352001,0.081305,557
271121,0.053216,570
323443,0.129229,542
219977,0.071281,561
359321,0.044706,575
316773,0.127804,543
254039,0.225184,523
432515,0.046261,574
311936,0.018017,602
397447,0.175987,532
325423,0.105674,549
344289,0.068342,563
394654,0.133819,541
443182,0.204897,526
446569,0.097806,551
444791,0.078128,558
295699,0.053986,570
399611,0.070848,561
343527,0.085339,556
363732,0.03393,584
289154,0.061683,566
341258,0.091621,553
264392,0.095536,552
299388,0.080825,557
345434,0.178857,531
292262,0.137744,540
254804,0.050115,572
364121,0.122128,544
319437,0.038519,580
136609,0.070059,562
194639,0.081149,557
302769,0.046637,574
344661,0.236292,521
291457,0.026855,591
257115,0.113072,547
344117,0.049525,572
335158,0.210709,525
310756,0.045209,575
176414,0.125143,543
359887,0.217621,524
175384,0.311974,510
253961,0.023701,594
152496,0.028701,589
228859,0.021009,598
311991,0.060778,566
361853,0.035971,582
327430,0.038365,580
347820,0.14887,537
372407,0.183457,530
124005,0.08417,556
199993,0.075453,559
432945,0.113692,546
277956,0.069272,562
292344,0.103112,550
173626,0.161239,535
304377,0.087755,555
268671,0.155629,536
327161,0.140489,539
438707,0.05263,571
191415,0.086732,555
391044,0.113435,546
453472,0.101861,550
243438,0.069125,562
127760,0.144457,538
130221,0.056095,569
310903,0.064444,564
384346,0.038535,580
345125,0.037281,581
332395,0.048658,573
199205,0.169045,533
454615,0.062085,565
204023,0.07718,559
317152,0.044419,576
171810,0.154134,536
274723,0.040049,579
310503,0.097994,551
156163,0.043278,576
121373,0.07006,562
274748,0.063912,565
268275,0.251909,519
331156,0.041076,578
449371,0.016598,605
198374,0.206229,526
412260,0.136434,540
258436,0.068539,562
173701,0.037783,581
106455,0.032971,585
139782,0.102086,550
363061,0.058332,567
396308,0.056789,568
158225,0.065906,564
334991,0.100137,550
227418,0.031623,586
252359,0.051363,571
296522,0.073714,560
261916,0.054059,570
254008,0.037482,581
278759,0.047989,573
422128,0.063789,565
388774,0.049366,572
423845,0.096573,552
365591,0.084531,556
150686,0.094595,552
335908,0.049974,572
411812,0.022118,596
342700,0.098382,551
353494,0.099165,551
431843,0.06954,562
271455,0.088672,554
233769,0.093285,553
381979,0.035272,583
211753,0.102447,550
388347,0.120032,545
301312,0.086218,555
281933,0.018686,601
414669,0.144716,538
352558,0.136441,540
131678,0.05523,569
395295,0.042518,577
129308,0.058638,567
274995,0.11356,546
362899,0.138897,540
184214,0.158757,535
328933,0.084222,556
334097,0.126779,543
437313,0.065154,564
257172,0.216117,524
253640,0.029887,588
310495,0.07087,561
352647,0.069123,562
240213,0.142445,539
342461,0.033895,584
419642,0.021336,598
371534,0.038972,580
257984,0.055766,569
160128,0.127335,543
244985,0.083548,556
323165,0.046828,574
309808,0.044109,576
373727,0.157232,536
269033,0.073568,560
171980,0.088577,554
405440,0.139097,540
211122,0.03031,587
187462,0.093347,553
376471,0.194986,528
165488,0.080294,557
177531,0.14026,539
427066,0.142737,539
150609,0.025298,592
158626,0.090409,554
353237,0.034114,584
359432,0.036649,581
414353,0.06704,563
313065,0.0567,568
414671,0.077951,558
247048,0.015865,606
241014,0.055185,569
230218,0.091494,553
302235,0.078297,558
301039,0.127756,543
254465,0.03783,580
396151,0.053889,570
241549,0.074732,560
414384,0.110561,547
325421,0.110091,547
427766,0.07389,560
105347,0.064208,564
163140,0.025361,592
331136,0.071572,561
422137,0.050993,571
290009,0.068846,562
141687,0.040868,578
193801,0.105318,549
382562,0.025998,592
373929,0.116222,546
319245,0.093839,553
138104,0.051073,571
350317,0.12944,542
120413,0.067011,563
101420,0.154304,536
349910,0.035944,582
350696,0.054638,569
355962,0.117263,545
137082,0.064316,564
145741,0.039893,579
233760,0.087994,555
380925,0.096029,552
134430,0.11485,546
188744,0.14234,539
237874,0.058216,567
369267,0.037423,581
273597,0.111741,547
238381,0.081747,557
205286,0.043289,576
282182,0.109909,547
454914,0.041201,578
101454,0.054227,570
343738,0.054145,570
242992,0.049392,572
362071,0.049995,572
178507,0.036342,582
251886,0.102771,550
441279,0.106925,548
422579,0.048855,573
416095,0.013328,611
245693,0.06101,566
345334,0.056028,569
202288,0.271697,516
132944,0.051557,571
430968,0.04432,576
258189,0.093092,553
365738,0.104621,549
277115,0.031316,586
285988,0.080476,557
288415,0.024005,594
371011,0.090105,554
202638,0.065424,564
148846,0.02524,593
170422,0.074741,560
242842,0.126109,543
115616,0.070145,562
394854,0.085637,555
242538,0.073015,560
232147,0.121671,544
107789,0.049933,572
159248,0.099146,551
114131,0.141937,539
454516,0.100167,550
154281,0.024606,593
211700,0.044695,575
185013,0.068401,562
126013,0.134949,541
261826,0.064786,564
293139,0.094571,552
235987,0.077313,559
349841,0.102294,550
174958,0.181076,531
264561,0.038921,580
166674,0.110069,547
181415,0.053961,570
288563,0.097674,551
329762,0.135204,541
141178,0.073163,560
258392,0.093783,553
184678,0.0205,599
350714,0.039145,579
395204,0.049258,573
284251,0.096615,552
195821,0.053978,570
345433,0.041043,578
316315,0.035195,583
249428,0.034313,583
191769,0.147263,538
167553,0.073551,560
124908,0.082693,557
231369,0.1217,544
177934,0.065428,564
384745,0.045443,575
361288,0.127573,543
360244,0.025625,592
397990,0.087783,555
261604,0.102239,550
279832,0.057558,568
285295,0.018987,601
328843,0.170484,533
180791,0.095402,552
218746,0.071579,561
189741,0.090605,554
412756,0.032276,585
445727,0.046356,574
408521,0.073965,560
134574,0.15578,536
448850,0.07894,558
414018,0.067723,563
217544,0.076639,559
137188,0.07757,559
227851,0.033118,584
327218,0.035366,583
451115,0.082274,557
390360,0.092002,553
191985,0.063559,565
325037,0.061459,566
353225,0.101147,550
146513,0.07057,562
450912,0.082679,557
289698,0.06149,566
375206,0.112995,547
246736,0.058751,567
115063,0.136094,540
345043,0.05728,568
344040,0.038191,580
178029,0.026238,591
448962,0.043604,576
285619,0.030925,587
222317,0.113815,546
286028,0.042988,577
167406,0.068024,563
214951,0.030016,587
122575,0.052395,571
377246,0.060402,566
394228,0.039908,579
256406,0.083442,556
314622,0.057156,568
276468,0.065597,564
269332,0.061287,566
259195,0.043439,576
332625,0.062288,565
364724,0.13601,540
375426,0.051483,571
443818,0.048292,573
322866,0.041204,578
409727,0.01978,600
182551,0.087404,555
208004,0.050542,572
329805,0.052979,570
274977,0.064788,564
223840,0.029607,588
311653,0.143956,539
300599,0.087029,555
392767,0.113145,547
265273,0.05785,568
133257,0.031394,586
351607,0.018839,601
375115,0.113157,547
235379,0.121911,544
191241,0.033997,584
334136,0.075656,559
266436,0.093392,553
360233,0.059091,567
341669,0.016307,605
298206,0.030967,586
449677,0.123652,544
228240,0.146999,538
178407,0.067295,563
262968,0.042903,577
420301,0.077353,559
363682,0.096981,552
406669,0.060429,566
150486,0.065256,564
317602,0.035969,582
388165,0.08606,555
450620,0.039729,579
214892,0.129465,542
117409,0.077953,558
414882,0.135799,541
414034,0.082282,557
190442,0.151853,537
449957,0.11507,546
249919,0.05305,570
281756,0.055313,569
307518,0.129609,542
196976,0.110285,547
321721,0.035176,583
288754,0.047257,574
278655,0.087106,555
378467,0.152356,537
269628,0.024321,594
358032,0.091327,553
373849,0.175225,532
223106,0.060455,566
253233,0.063724,565
371662,0.12597,543
221621,0.153177,536
227277,0.086439,555
334554,0.039328,579
397018,0.100977,550
131867,0.056903,568
382469,0.025559,592
154071,0.058927,567
336912,0.118521,545
409725,0.147622,538
202978,0.062586,565
110240,0.074421,560
332311,0.046155,575
150180,0.154231,536
287595,0.083125,556
383830,0.026723,591
179046,0.153599,536
153700,0.062185,565
425652,0.050225,572
380739,0.252972,518
332978,0.05567,569
301519,0.061247,566
110495,0.172006,532
123938,0.091098,553
382592,0.119431,545
322096,0.08076,557
145121,0.049215,573
101413,0.022594,596
169064,0.045177,575
273886,0.063223,565
337517,0.041049,578
356855,0.158877,535
200736,0.119068,545
